county_fips,rank,station_id,station_name,distance_km,weight
08023,2,USS0005M03S,Culebra #2,21.6125507045394,0.2738780464440302
08023,3,USS0005M14S,Whiskey Ck,28.35963777335715,0.15906253984318977
08023,4,USS0005M07S,Apishapa,32.278880596418816,0.12278133214072436
08023,5,USS0005N16S,North Costilla,35.30730075809007,0.10262194407133292
08025,1,USC00056131,ORDWAY 4 W,11.15771601315862,0.6443531928628717
08025,2,USC00058157,TACONY 13 SE,25.087777695041666,0.127453042293761
08025,3,USC00057167,ROCKY FORD 2 SE,30.558039663050344,0.0859060224968332
08025,4,USC00051539,CHERAW 1 N,31.286764212603483,0.08195081811651546
08025,5,USW00023067,LA JUNTA MUNI AP,36.46243871441267,0.06033692423001865
08029,1,USS0007K06S,Park Reservoir,20.97318600370524,0.35182814093937154
08029,2,USC00050825,BONHAM RSVR,26.965808804954307,0.21282982532414677
08029,3,USS0008K04S,Mesa Lakes,27.77949525230466,0.20054446941950113
08029,4,USS0007K14S,Overland Res.,32.539646284020925,0.14616175027822867
08029,5,USC00055722,MONTROSE #2,41.78544930956228,0.08863581403875193
08031,1,USW00023062,DENVER-STAPLETON,1.0134014180997521,0.9897971508608493
08031,2,USC00055984,NORTHGLENN,18.979997914228342,0.002821739346213082
08031,3,USC00058995,WHEAT RIDGE 2,19.967427032567173,0.0025495586247168255
08031,4,USC00050950,BRIGHTON 3 SE,20.502030970539426,0.0024183293363604723
08031,5,USC00054762,LAKEWOOD,20.523715439528083,0.0024132218318603776
08033,1,USS0008M07S,Lone Cone,32.01894379065999,0.2791339842862355
08033,2,USC00059275,YELLOW JACKET 2W,32.19242714086324,0.27613361290430305
08033,3,USS0008M06S,El Diente Peak,43.19581503002521,0.15337104353215888
08033,4,USC00051886,CORTEZ,44.00370725858858,0.14779106696541816
08033,5,USS0008M08S,Scotch Creek,44.64584701437288,0.14357029231188442
08035,1,USC00051401,CASTLE ROCK,8.646284352179947,0.5847723498567176
08035,2,USC00057249,ROXBOROUGH SP,16.94661361239104,0.15222290394889737
08035,3,USC00058022,STRONTIA SPRINGS DAM,20.677242380212903,0.10224936522331327
08035,4,USC00056280,PALMER LAKE,23.23964258547874,0.0809444299133541
08035,5,USC00054452,KASSLER,23.404086030381713,0.07981095105771775
08039,1,USW00093010,LIMON,38.71051675955485,0.40718016126603246
08039,2,USC00053258,GENOA,53.49090095764773,0.21324787989261235
08039,3,USC00051401,CASTLE ROCK,64.93241608368146,0.14471762346659356
08039,4,USC00055025,LINDON 5 WNW,71.98001958408194,0.11776619054197696
08039,5,USC00056280,PALMER LAKE,72.1881332665194,0.11708814483278457
08041,1,USW00093037,COLORADO SPRINGS MUNI AP,14.101982593578862,0.7532371082815539
08041,2,USC00057309,RUXTON PARK,38.726671047118224,0.09987843365301183
08041,3,USC00056280,PALMER LAKE,46.25357562375508,0.07001666698603173
08041,4,USW00093058,PUEBLO MEM AP,59.93956476120744,0.04169316705452077
08041,5,USC00056765,PUEBLO RSVR,65.25762981438268,0.035174624024881716
08043,1,USC00051294,CANON CITY,17.367057010250882,0.6412178133639733
08043,2,USC00058931,WESTCLIFFE,36.18018168833497,0.14774627892471134
08043,3,USC00054742,LAKE GEORGE 8 SW,50.39508216286357,0.07615207182654651
08043,4,USC00052965,FLORISSANT FOSSIL BEDS,52.316121615438504,0.07066216788706149
08043,5,USS0005M13S,South Colony,54.87673051638656,0.06422166799770757
08045,1,USC00051741,COLLBRAN,40.134638730895574,0.23651577298989238
08045,2,USS0007K02S,Burro Mountain,40.932076381205654,0.22738995360740366
08045,3,USC00050214,ALTENBERN,41.89246321032257,0.21708360792267037
08045,4,USC00055484,MEEKER,48.531993757496586,0.16174935542659716
08045,5,USC00053359,GLENWOOD SPGS #2,49.21964395742184,0.15726131005343633
08055,1,USC00058781,WALSENBURG 1 NW,15.829780771247782,0.6665787886880006
08055,2,USS0005M07S,Apishapa,40.954695162699934,0.0995849924972046
08055,3,USS0005M08S,Trinchera,44.47849215593742,0.08443085327536284
08055,4,USS0005M16S,Medano Pass,45.889533735484775,0.07931841008852238
08055,5,USC00053541,GREAT SAND DUNES NP & PRESERVE,48.818232092331385,0.07008695545090979
08059,1,USC00052790,EVERGREEN,8.827750474775799,0.5484259106688705
08059,2,USC00054452,KASSLER,16.25526015318975,0.16174475781056635
08059,3,USC00058022,STRONTIA SPRINGS DAM,19.362585673421123,0.11399645814686343
08059,4,USC00054762,LAKEWOOD,21.656305137366598,0.09112747542187612
08059,5,USC00057249,ROXBOROUGH SP,22.462261964080426,0.08470539795182343
08061,1,USC00052446,EADS,9.954795913974937,0.8072677843725207
08061,2,USC00054770,LAMAR,34.507235432695516,0.06718340473182396
08061,3,USC00054388,JOHN MARTIN DAM,39.11056288475428,0.05229909940231003
08061,4,USC00054603,KIT CARSON,41.84610247355816,0.04568486171977467
08061,5,USC00054834,LAS ANIMAS,53.872031949873325,0.02756484977357061
08063,1,USC00051121,BURLINGTON,29.44499589169924,0.3673716793244108
08063,2,USC00054380,JOES,39.47780360567509,0.20437261659374326
08063,3,USC00052932,FLAGLER 1S,39.58694344496096,0.20324727347479313
08063,4,USC00054242,IDALIA,51.59006304856965,0.11967310310750538
08063,5,USC00051564,CHEYENNE WELLS 2NE,54.989188402502144,0.10533532749954737
08067,1,USC00054934,LEMON DAM,18.914467769061964,0.2785608200623355
08067,2,USC00053016,FT LEWIS,19.76174249581755,0.25518656788866334
08067,3,USS0008M10S,Columbus Basin,23.278878568868596,0.1839010348306359
08067,4,USC00058582,VALLECITO DAM,25.105527893667258,0.1581137239361461
08067,5,USS0007M34S,Stump Lakes,28.322212185846666,0.12423785328221915
08069,1,USC00054135,HOURGLASS RSVR,14.81856261547204,0.3521463088008727
08069,2,USC00051060,BUCKHORN MTN 1E,16.87713042544547,0.27148015373060264
08069,3,USC00057296,RUSTIC 9WSW,19.56987886702135,0.2019105559938646
08069,4,USS0005J06S,Deadman Hill,29.237679206997132,0.09045852587678804
08069,5,USC00052759,ESTES PARK,30.34006375112058,0.0840044555978721
08071,1,USW00023070,TRINIDAD AP,26.226182257074328,0.45578660057966763
08071,2,USC00058429,TRINIDAD,42.180537794856136,0.1762006386361537
08071,3,USC00294742,LAKE MALOYA,47.541619207842196,0.13870233268870763
08071,4,USC00058436,TRINIDAD LAKE,49.09638945949639,0.13005665882081685
08071,5,USC00297279,RATON FLTR PLT,56.200780558771086,0.09925376927465428
08073,1,USC00054444,KARVAL,29.07909530084372,0.321450263104589
08073,2,USC00053258,GENOA,31.539728453875615,0.2732496833441456
08073,3,USW00093010,LIMON,34.00929107489076,0.2350067891330916
08073,4,USC00052932,FLAGLER 1S,49.99787829968601,0.10873576566880347
08073,5,USC00054603,KIT CARSON,66.4503543349793,0.06155749874937035
08075,1,USC00054945,LEROY 5 WSW,25.174856841474224,0.5083715967479117
08075,2,USW00024030,SIDNEY MUNI AP,42.181764417656844,0.18107805189368098
08075,3,USC00057515,SEDGWICK 5 S,50.70887128239446,0.12529894366109987
08075,4,USC00257830,SIDNEY 6NNW,56.02158520807783,0.10266076826725946
08075,5,USW00024015,AKRON WASHINGTON CO AP,62.45859842001509,0.08259063943004803
08077,1,USC00053489,GRAND JUNCTION 6ESE,2.5712340933659164,0.9226104801369026
08077,2,USC00056266,PALISADE,14.12681334623784,0.030564212154500527
08077,3,USW00023066,GRAND JUNCTION WALKER FLD,14.530207349931377,0.02889069542755416
08077,4,USC00051772,COLORADO NM,25.29465176700566,0.009533320853648958
08077,5,USC00053146,FRUITA,26.944974988265834,0.008401291427393674
08081,1,USC00055446,MAYBELL,14.823449899245771,0.8299725873314809
08081,2,USC00051932,CRAIG 4SW,55.831673159530865,0.058506085621094744
08081,3,USC00480484,BAGGS,66.88879784926725,0.040762005838882155
08081,4,USC00055484,MEEKER,69.1776584341643,0.03810926852580993
08081,5,USC00056832,RANGELY 1E,74.73761263849322,0.032650052682732356
08083,1,USC00051886,CORTEZ,0.7122651262352006,0.9964654968818085
08083,2,USC00055531,MESA VERDE NP,18.04254427358112,0.0015529235225555642
08083,3,USC00055327,MANCOS 1SW,24.729221935235167,0.000826655811600192
08083,4,USC00059275,YELLOW JACKET 2W,24.794571527357018,0.0008223040179624438
08083,5,USS0008M02S,Mancos,38.98511206457559,0.0003326197660732912
08085,1,USS0008L02S,Columbine Pass,10.004723205353201,0.8511047714450091
08085,2,USC00055722,MONTROSE #2,34.8155987790823,0.070282215481385
08085,3,USC00057020,RIDGWAY,52.78251063909802,0.03057828280777364
08085,4,USS0008M07S,Lone Cone,57.83530635100703,0.025468718898738887
08085,5,USC00058204,TELLURIDE 4WNW,61.442543994224536,0.02256601136709336
08087,1,USC00053038,FT MORGAN,4.952911975935713,0.9713348755846893
08087,2,USW00024015,AKRON WASHINGTON CO AP,51.6835999975725,0.008920407381534434
08087,3,USC00050109,AKRON 4 E,58.19508528000988,0.007035866391254129
08087,4,USC00050945,BRIGGSDALE,60.07304405749535,0.006602842271419601
08087,5,USC00055025,LINDON 5 WNW,62.469266004505435,0.00610600837110259
08089,1,USC00057167,ROCKY FORD 2 SE,17.295928838942697,0.3317034025764456
08089,2,USC00054724,LA JUNTA,18.994080812114124,0.27504334631455807
08089,3,USW00023067,LA JUNTA MUNI AP,25.882427842998418,0.14812476768019414
08089,4,USC00054726,LA JUNTA 20 S,26.0660543315359,0.1460451414709772
08089,5,USC00051539,CHERAW 1 N,31.645978583847466,0.09908334195782503
08091,1,USC00057020,RIDGWAY,2.6908757531678456,0.9645514684237577
08091,2,USC00058204,TELLURIDE 4WNW,24.03861491784655,0.012086312428236268
08091,3,USS0007M27S,Idarado,26.733758734736547,0.00977220679228589
08091,4,USS0007M33S,Red Mountain Pass,30.228810037030357,0.007643118525345365
08091,5,USS0007M14S,Mineral Creek,34.26977523891809,0.005946893830374746
08095,1,USC00054082,HOLYOKE,5.504767707252232,0.9420519759805228
08095,2,USC00057515,SEDGWICK 5 S,33.390113442740834,0.02560454542892305
08095,3,USC00054413,JULESBURG,44.2556681843346,0.014575217848236765
08095,4,USC00054945,LEROY 5 WSW,55.27170717648952,0.009344307065240523
08095,5,USC00059243,WRAY,58.21279403042487,0.008423953677076754
08099,1,USC00054076,HOLLY,25.07834430242752,0.39078271701859196
08099,2,USC00054770,LAMAR,25.747544728954963,0.37073315460055134
08099,3,USC00054388,JOHN MARTIN DAM,48.548093075194686,0.10427704542816198
08099,4,USC00148038,SYRACUSE 1NE,57.14394291559019,0.07526493010445995
08099,5,USC00058793,WALSH 1 W,64.57338266634837,0.058942152848234786
08101,1,USW00093058,PUEBLO MEM AP,14.113451157491635,0.628278795696508
08101,2,USC00056765,PUEBLO RSVR,23.044812726294424,0.235652735496295
08101,3,USC00058157,TACONY 13 SE,42.34738280545793,0.06978558159061707
08101,4,USC00056131,ORDWAY 4 W,58.26575824718848,0.036863116326012774
08101,5,USC00058781,WALSENBURG 1 NW,65.22134982948819,0.029419770890567052
08103,1,USC00055484,MEEKER,26.083303083713698,0.5192635753126577
08103,2,USC00056832,RANGELY 1E,50.3950446957926,0.1391032783718097
08103,3,USS0007K02S,Burro Mountain,52.249313458877864,0.12940523874057253
08103,4,USC00050214,ALTENBERN,54.84807224169866,0.11743303877063858
08103,5,USC00055446,MAYBELL,61.046968520401215,0.09479486880432152
08105,1,USS0006M23S,Lily Pond,14.549955118642877,0.4912890542199074
08105,2,USC00055706,MONTE VISTA 2W,25.76983987744208,0.15661629850440922
08105,3,USC00052184,DEL NORTE 3ENE,26.16935347980206,0.15187084481278856
08105,4,USS0006M17S,Wolf Creek Summit,30.613857789764392,0.11097477540603962
08105,5,USS0006M03S,Upper San Juan,34.13724371023941,0.08924902705685532
08107,1,USC00057936,STEAMBOAT SPRINGS,13.913184716683489,0.39210304656608397
08107,2,USS0006J01S,Dry Lake,18.30036409774963,0.22663858913928314
08107,3,USC00053867,HAYDEN,22.60092600404674,0.14859385571995334
08107,4,USS0006J09S,Rabbit Ears,24.48159697730302,0.12664085395923905
08107,5,USS0006J29S,Tower,26.75625179266492,0.10602365461544053
08109,1,USC00057337,SAGUACHE,9.920042672635521,0.8348581996056503
08109,2,USC00052184,DEL NORTE 3ENE,38.4079517814854,0.055692601136133724
08109,3,USC00057460,SARGENTS,44.54047889225486,0.04141236501369997
08109,4,USC00051964,CRESTONE 2 SE,48.08364192463772,0.03553408108255236
08109,5,USC00055706,MONTE VISTA 2W,50.27589655669199,0.0325027531619636
08111,1,USC00057656,SILVERTON,3.1566446014226854,0.5255924137180258
08111,2,USS0007M12S,Molas Lake,3.864129242019101,0.3507495946739188
08111,3,USS0007M14S,Mineral Creek,9.291087059063193,0.06066907956546005
08111,4,USS0007M33S,Red Mountain Pass,12.607527462574293,0.03294887718177212
08111,5,USS0007M11S,Spud Mountain,13.203832805825906,0.030040034860823253
08113,1,USS0008M07S,Lone Cone,23.93990354023875,0.48903152870266875
08113,2,USS0008M06S,El Diente Peak,43.26276709644191,0.14974525336900119
08113,3,USS0008L02S,Columbine Pass,45.85194443041244,0.13331104639331856
08113,4,USC00058204,TELLURIDE 4WNW,48.98542274598802,0.11680136854426375
08113,5,USS0007M29S,Lizard Head Pass,50.22416012182061,0.11111080299074784
08115,1,USC00057515,SEDGWICK 5 S,13.532587937697729,0.48584443941968686
08115,2,USC00054413,JULESBURG,15.004779855889064,0.39518431258781533
08115,3,USC00054082,HOLYOKE,36.29924651465816,0.06752486613679334
08115,4,USW00024030,SIDNEY MUNI AP,58.70547702402407,0.025816758346004363
08115,5,USC00256385,OSHKOSH,58.91940641346113,0.025629623509700085
08121,1,USC00050109,AKRON 4 E,21.821588998995384,0.3734099589613156
08121,2,USW00024015,AKRON WASHINGTON CO AP,23.20020683645359,0.33035046807978496
08121,3,USC00055025,LINDON 5 WNW,33.995299268119176,0.15385829045305702
08121,4,USC00059295,YUMA,45.09831040029595,0.08742549444594126
08121,5,USC00054380,JOES,56.881704260872795,0.05495578805990115
08123,1,USC00050945,BRIGGSDALE,9.83483193581802,0.8410007148820912
08123,2,USC00053553,GREELEY UNC,31.694741970996997,0.08097590483469266
08123,3,USC00053006,FT COLLINS 4 E,54.099402709975244,0.02779363245353712
08123,4,USC00053038,FT MORGAN,54.74875529102593,0.02713824448378294
08123,5,USC00053005,FT COLLINS,59.35250062235179,0.023091503345896117
08125,1,USC00059243,WRAY,20.385983429416,0.44547332781538956
08125,2,USC00059295,YUMA,28.958321893287916,0.2207690848589703
08125,3,USC00054242,IDALIA,34.8284582595337,0.15262178894605613
08125,4,USC00054380,JOES,44.32014583780341,0.09425028636778535
08125,5,USC00050834,BONNY DAM 2NE,46.16032284797333,0.08688551201179857
10001,1,USC00072730,DOVER,5.5212236492876405,0.9484747412049537
10001,2,USC00075320,LEWES,45.82734907404343,0.013767242973301381
10001,3,USW00013764,GEORGETOWN-DELAWARE COASTAL AP,46.902636839831494,0.013143224628471515
10001,4,USW00013735,MILLVILLE MUNI AP,47.2852123332925,0.012931406429983463
10001,5,USC00287936,SEABROOK FARMS,49.7466551064842,0.01168338476328982
10003,1,USW00013781,WILMINGTON NEW CASTLE CO AP,11.437475545463219,0.38738816497343687
10003,2,USC00076410,NEWARK AG FARM,13.455769045301514,0.27989146606829773
10003,3,USC00287850,SALEM,15.65165280609493,0.2068646555646438
10003,4,USC00079605,WILMINGTON PORTER RSCH,23.705708434159305,0.09017804761894613
10003,5,USC00287936,SEABROOK FARMS,37.6881774799944,0.03567766577467558
10005,1,USW00013764,GEORGETOWN-DELAWARE COASTAL AP,2.87147477992572,0.967761050460426
10005,2,USC00075320,LEWES,19.828278401492067,0.020295891636332008
10005,3,USW00093720,SALISBURY-WICOMICO RGNL AP,40.02020114892796,0.004982182331303132
10005,4,USC00281351,CAPE MAY 2 NW,46.65314627807596,0.0036662010371134287
10005,5,USC00188380,SNOW HILL 4 N,49.213337228493764,0.0032946745348253416
12001,1,USW00012816,GAINESVILLE RGNL AP,8.03497187934503,0.9347459471084262
12001,2,USC00089120,USHER TWR,53.669258297775606,0.020951307272105396
12001,3,USC00084731,LAKE CITY 2 E,61.08934767891463,0.016170793742370126
12001,4,USC00086414,OCALA,63.0208556250824,0.015194755726348944
12001,5,USC00083470,GLEN ST MARY 1 W,68.29848576822805,0.012937196150749357
12013,1,USC00089566,WEWAHITCHKA,30.75729882862948,0.41972720295174765
12013,2,USC00086842,PANAMA CITY 5N,47.04617840291279,0.17939684428296068
12013,3,USW00003818,MARIANNA MUNI AP,49.84516359526857,0.159814967213078
12013,4,USC00081544,CHIPLEY,55.09854142418001,0.1307926372691797
12013,5,USC00087429,QUINCY 3 SSW,60.00760809062932,0.11026834828303395
12023,1,USC00084731,LAKE CITY 2 E,4.919019149312313,0.9511589194769954
12023,2,USC00085099,LIVE OAK,36.81584153295511,0.016980115786240663
12023,3,USC00083470,GLEN ST MARY 1 W,42.41776525015182,0.012791295817332392
12023,4,USC00084394,JASPER,44.43130423917306,0.011658213055485065
12023,5,USC00085539,MAYO,55.725412544504415,0.00741145586394655
12029,1,USW00012833,CROSS CITY AP,15.51271059490075,0.4436899105704005
12029,2,USC00082008,CROSS CITY 1 E,15.51271059490075,0.4436899105704005
12029,3,USC00089120,USHER TWR,43.47804147184747,0.05648264018356321
12029,4,USC00085539,MAYO,56.75242006553071,0.03315020072876927
12029,5,USC00087025,PERRY,68.1527095195364,0.02298733794686641
12033,1,USW00013899,PENSACOLA RGNL AP,14.213317700074592,0.5312525170011009
12033,2,USW00003855,PENSACOLA FOREST SHERMAN NAS,20.017876210253604,0.2678279698816206
12033,3,USW00093841,WHITING FLD NAS,35.70781468890764,0.08417156137680504
12033,4,USC00016988,ROBERTSDALE,36.731784163319325,0.07954408316424005
12033,5,USC00012813,FAIRHOPE 2 NE,53.70959940535372,0.03720386857623345
12039,1,USC00087429,QUINCY 3 SSW,3.9786743126860746,0.9736095901349947
12039,2,USW00093805,TALLAHASSEE,33.836734127162615,0.013461230017633222
12039,3,USC00091463,CAIRO 1SW,49.73397443481046,0.006230964681147733
12039,4,USW00003818,MARIANNA MUNI AP,61.67909812520571,0.004051217812121226
12039,5,USC00089566,WEWAHITCHKA,76.30518646480952,0.002646997354103121
12041,1,USW00012833,CROSS CITY AP,31.5359475788508,0.28053242612859813
12041,2,USC00082008,CROSS CITY 1 E,31.5359475788508,0.28053242612859813
12041,3,USC00089120,USHER TWR,35.137080260158484,0.2259766136958488
12041,4,USW00012816,GAINESVILLE RGNL AP,50.316801643918616,0.11019674903238473
12041,5,USC00085539,MAYO,52.10526380958087,0.10276178501457028
12047,1,USC00084394,JASPER,0.8172603238994546,0.9977099729385557
12047,2,USC00085099,LIVE OAK,21.618749543330974,0.0014258177071138328
12047,3,USW00093845,VALDOSTA RGNL AP,43.6918891531465,0.0003490788189241803
12047,4,USC00084731,LAKE CITY 2 E,48.84180765888432,0.0002793455042087391
12047,5,USC00085539,MAYO,53.16238507653246,0.00023578503119761545
12059,1,USC00013251,GENEVA #2,20.28900209805077,0.4884550280268204
12059,2,USC00081544,CHIPLEY,26.932826232748965,0.27719289892843735
12059,3,USW00003850,CAIRNS FLD FT RUCKER,45.98183086573786,0.09509845017807135
12059,4,USC00012675,ENTERPRISE 4 W,48.86953258047153,0.0841917599684435
12059,5,USW00003818,MARIANNA MUNI AP,60.429295189973296,0.05506186289822735
12063,1,USW00003818,MARIANNA MUNI AP,5.820022614301087,0.9470355186946049
12063,2,USC00081544,CHIPLEY,32.63528044273343,0.0301190253348929
12063,3,USW00013839,DOTHAN RGNL AP,62.873691483839835,0.008114797607447486
12063,4,USC00087429,QUINCY 3 SSW,64.37285961037915,0.007741230655741927
12063,5,USC00013761,HEADLAND,67.74652093642693,0.006989427707312809
12065,1,USW00093805,TALLAHASSEE,39.04869501516025,0.36936736726107705
12065,2,USC00087025,PERRY,47.772575756525136,0.2467824420413788
12065,3,USC00091463,CAIRO 1SW,59.703974650357026,0.15800290965255628
12065,4,USC00087429,QUINCY 3 SSW,66.9241730733808,0.12574929118193567
12065,5,USW00093845,VALDOSTA RGNL AP,75.01068102136013,0.10009798986305203
12067,1,USC00085539,MAYO,7.802300782747573,0.8672328235540828
12067,2,USC00087025,PERRY,39.44130695015907,0.03393739388691217
12067,3,USC00085099,LIVE OAK,39.522090402130246,0.033798799096188235
12067,4,USC00082008,CROSS CITY 1 E,40.2944636111436,0.0325154917314084
12067,5,USW00012833,CROSS CITY AP,40.2944636111436,0.0325154917314084
12073,1,USW00093805,TALLAHASSEE,8.44049505292912,0.8896594992852548
12073,2,USC00087429,QUINCY 3 SSW,32.17785006238671,0.06121327453542561
12073,3,USC00091463,CAIRO 1SW,45.996307109069924,0.029958062987986436
12073,4,USC00087025,PERRY,79.2018806281713,0.010103891449366773
12073,5,USC00091500,CAMILLA 3SE,83.61600542919982,0.00906527174196652
12075,1,USC00089120,USHER TWR,15.196956872302009,0.7760249384328091
12075,2,USW00012833,CROSS CITY AP,48.16106238966753,0.077267493268016
12075,3,USC00082008,CROSS CITY 1 E,48.16106238966753,0.077267493268016
12075,4,USW00012816,GAINESVILLE RGNL AP,71.18202271646373,0.035371077545188756
12075,5,USC00084289,INVERNESS 3 SE,72.52951825861254,0.03406899748597016
12079,1,USC00087025,PERRY,40.605480494849886,0.25340566341277126
12079,2,USW00093845,VALDOSTA RGNL AP,41.15043843612313,0.24673836991760006
12079,3,USC00085099,LIVE OAK,48.30755047924868,0.17904227682203577
12079,4,USC00084394,JASPER,50.36900963032409,0.1646868039284132
12079,5,USC00085539,MAYO,51.73136805657229,0.15612688591917964
12081,1,USC00080945,BRADENTON 5 ESE,10.528844369676895,0.7058240237924771
12081,2,USC00088782,TAMPA BAY AREA WFO,25.55750662599568,0.11979008817610297
12081,3,USC00086065,MYAKKA RVR SP,27.297529718565272,0.10500528397387651
12081,4,USC00089176,VENICE,41.91175478230268,0.044543686781407944
12081,5,USW00012842,TAMPA INTL AP,56.12806611878357,0.02483691727613545
12083,1,USC00086414,OCALA,5.482941633214475,0.957417728219842
12083,2,USC00085076,LISBON,44.48644799439424,0.014543644437860345
12083,3,USC00084289,INVERNESS 3 SE,51.63591492633214,0.010795057433322087
12083,4,USC00081978,CRESCENT CITY,56.755883873159505,0.008935254514580045
12083,5,USW00012816,GAINESVILLE RGNL AP,58.85832083155601,0.008308315394395494
12091,1,USC00086240,NICEVILLE,13.150638055692518,0.6097326660312072
12091,2,USW00013884,CRESTVIEW FAA/AP,19.364324247318045,0.28120848471025295
12091,3,USW00093841,WHITING FLD NAS,42.27021983697246,0.059015229374728286
12091,4,USW00013899,PENSACOLA RGNL AP,58.99030979780689,0.030302032421405438
12091,5,USC00011080,BREWTON 3 ENE,73.08454037963605,0.01974158746240611
12107,1,USC00081978,CRESCENT CITY,28.09560604236171,0.3863130169986193
12107,2,USC00083874,HASTINGS 4NE,31.71059361984909,0.3032546068929438
12107,3,USC00087826,ST AUGUSTINE WTP,51.45173713112759,0.11519034181707527
12107,4,USW00012816,GAINESVILLE RGNL AP,53.69221073781081,0.10577756835586731
12107,5,USC00086414,OCALA,58.382513549394496,0.08946446593549423
12109,1,USC00087826,ST AUGUSTINE WTP,8.820996500203579,0.6992163915073132
12109,2,USC00083874,HASTINGS 4NE,15.457202706956696,0.22771156895645758
12109,3,USC00084366,JACKSONVILLE BEACH,44.15132653998037,0.027909971118174958
12109,4,USW00093837,JACKSONVILLE NAS,45.95250759141448,0.025764900484988796
12109,5,USC00081978,CRESCENT CITY,52.96076958052987,0.019397167933065586
12113,1,USW00093841,WHITING FLD NAS,4.603025046634581,0.9478264467500249
12113,2,USW00013899,PENSACOLA RGNL AP,27.314810124020717,0.02691653344129948
12113,3,USW00003855,PENSACOLA FOREST SHERMAN NAS,46.07086606165182,0.009461559955691042
12113,4,USW00013884,CRESTVIEW FAA/AP,49.07136398784361,0.00833986919209076
12113,5,USC00011080,BREWTON 3 ENE,51.89992394689108,0.007455590660893762
12121,1,USC00085099,LIVE OAK,13.149718344031003,0.604940845108315
12121,2,USC00085539,MAYO,22.436431797108277,0.20779650128216756
12121,3,USC00084394,JASPER,35.42458656461832,0.08335587781435876
12121,4,USC00084731,LAKE CITY 2 E,38.30966632263363,0.07127366172880692
12121,5,USC00087025,PERRY,56.61658180788668,0.03263311406635164
12125,1,USC00084731,LAKE CITY 2 E,26.270111503481147,0.4034896373342184
12125,2,USC00083470,GLEN ST MARY 1 W,29.8051002601714,0.313454885799208
12125,3,USW00012816,GAINESVILLE RGNL AP,41.257058139621854,0.1635911116177239
12125,4,USC00085099,LIVE OAK,66.49332764957046,0.06297962672557728
12125,5,USW00093837,JACKSONVILLE NAS,70.21219454453755,0.056484738523272446
12131,1,USC00086240,NICEVILLE,31.904836494424835,0.41068427847322786
12131,2,USW00013884,CRESTVIEW FAA/AP,41.07978885456461,0.24772208061922346
12131,3,USC00013251,GENEVA #2,58.94793772843359,0.12030505951141554
12131,4,USC00086842,PANAMA CITY 5N,60.013837618765784,0.11606955694808052
12131,5,USC00081544,CHIPLEY,63.03233951913881,0.10521902444805255
12133,1,USC00081544,CHIPLEY,22.264790353285225,0.5606202099304912
12133,2,USC00086842,PANAMA CITY 5N,39.24360517474874,0.18045469033412498
12133,3,USW00003818,MARIANNA MUNI AP,52.145594544933616,0.10220466592596307
12133,4,USC00013251,GENEVA #2,52.66905712285352,0.10018319606530939
12133,5,USC00089566,WEWAHITCHKA,70.11092417894153,0.05653723774411134
13001,1,USW00013870,ALMA BACON CO AP,30.2577427276328,0.4712886770347249
13001,2,USC00093754,GLENNVILLE 3NW,42.20359666846849,0.2422485184500702
13001,3,USC00096219,NAHUNTA 6NE,62.57692519052317,0.11018731950193004
13001,4,USC00093538,FT STEWART,64.61357885512983,0.1033504719473531
13001,5,USC00095811,METTER,76.92044196975785,0.07292501306592164
13003,1,USC00094429,HOMERVILLE 5 N,25.5705391019206,0.5150558128339019
13003,2,USW00013870,ALMA BACON CO AP,44.38827268326724,0.17092184454003298
13003,3,USW00013857,VALDOSTA MOODY AFB,47.80965703685014,0.14733394070546652
13003,4,USC00098703,TIFTON,59.20094265047578,0.09608969558970672
13003,5,USW00093845,VALDOSTA RGNL AP,69.06669257700071,0.07059870633089174
13005,1,USW00013870,ALMA BACON CO AP,5.405247782852782,0.9739636679972137
13005,2,USC00096219,NAHUNTA 6NE,59.07820829053861,0.008153035622923634
13005,3,USC00094429,HOMERVILLE 5 N,62.21396717502372,0.007351876107163028
13005,4,USC00093754,GLENNVILLE 3NW,67.80989047723355,0.006188535482519432
13005,5,USC00093325,FARGO 17 NE,80.94645454717353,0.004342884790180264
13007,1,USC00091500,CAMILLA 3SE,29.6982519504411,0.35133469989627697
13007,2,USW00013869,ALBANY SW GEORGIA RGNL AP,34.431659481153886,0.2613767242782523
13007,3,USC00090140,ALBANY 3 SE,37.56083599524504,0.21964044777335082
13007,4,USC00091463,CAIRO 1SW,54.89375721499666,0.10283404180975447
13007,5,USC00096087,MOULTRIE 2 ESE,69.14435165112819,0.06481408624236548
13009,1,USC00097777,SANDERSVILLE,43.097698869707195,0.3519964045875896
13009,2,USC00095988,MONTICELLO,51.14061487718715,0.24998531728694734
13009,3,USW00003813,MACON MIDDLE GA RGNL AP,55.47160017099286,0.21247361360386383
13009,4,USC00095314,LOUISVILLE 1 E,80.71460071384423,0.1003557328560568
13009,5,USC00094170,HAWKINSVILLE,87.60554790271486,0.08518893166554242
13011,1,USC00092180,COMMERCE 4 NNW,10.008883980406072,0.6231473860546716
13011,2,USC00092283,CORNELIA,18.684007635851138,0.1788224396338282
13011,3,USC00098740,TOCCOA,29.469032522446163,0.07188368487551931
13011,4,USC00091965,CLARKESVILLE,29.622243942926467,0.07114201791253578
13011,5,USC00093621,GAINESVILLE,33.688528817264455,0.05500447152344495
